,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-04-30-01,1.4,2.6,1.4,3.7,0.5,1.6,0.1,0.8,1.5,2.8,0.9,1.0,2.1,2.5,1.2,1.1,5.4,1.5,1.0,1.9,0.9,1.4,1.3,1.1
2021-04-30-02,0.9,1.8,1.3,3.6,0.8,0.9,0.2,0.6,1.3,2.2,1.4,0.4,1.3,1.8,1.1,0.8,4.6,1.2,0.4,0.6,1.1,2.0,0.9,0.5
2021-04-30-03,0.7,2.1,1.4,2.7,1.6,1.6,0.1,0.6,1.2,2.4,1.5,0.4,1.3,1.7,0.9,0.1,4.0,2.0,0.6,0.6,1.0,1.3,1.7,0.9
2021-04-30-04,1.0,1.7,1.4,2.3,0.9,1.1,0.0,0.8,2.2,2.4,1.6,0.4,2.6,1.8,1.2,0.8,3.8,1.5,0.9,1.0,1.5,0.8,0.9,2.3
2021-04-30-05,2.4,1.1,1.4,2.5,1.2,1.2,0.0,0.3,1.3,2.5,0.9,0.5,2.9,0.4,0.5,1.2,2.2,2.4,1.4,1.7,1.2,1.6,2.1,1.0
2021-04-30-06,2.7,1.5,1.2,2.6,1.0,2.5,0.3,0.9,2.0,2.3,0.7,0.2,3.3,0.2,0.8,0.7,4.3,1.7,0.2,0.8,1.1,1.4,2.3,0.9
2021-04-30-07,1.5,1.7,1.2,2.7,1.6,1.9,0.2,1.0,1.3,2.4,1.2,0.8,3.8,0.2,0.7,0.1,5.6,0.2,0.8,1.5,1.0,1.2,1.3,0.5
2021-04-30-08,2.3,1.5,0.5,2.0,0.5,2.7,0.3,0.4,0.7,0.7,0.9,0.8,4.3,0.4,1.5,1.1,1.4,0.4,0.9,1.3,0.9,0.8,0.7,1.1
2021-04-30-09,1.1,1.1,1.1,1.2,0.9,3.4,0.5,1.3,0.9,1.4,2.4,1.6,2.1,0.5,0.7,2.0,1.1,0.7,0.3,0.7,1.7,1.2,1.4,2.8
2021-04-30-10,1.4,1.1,1.3,2.2,1.4,3.1,0.7,1.3,1.6,2.8,2.6,1.4,2.3,0.6,1.7,1.3,1.5,0.8,1.6,1.2,1.5,1.9,1.5,1.5
2021-04-30-11,1.6,2.5,1.3,3.3,0.5,3.0,0.3,1.8,2.4,3.3,2.4,2.0,3.0,0.8,0.9,2.0,2.1,1.0,2.4,2.7,2.5,2.6,1.0,2.4
2021-04-30-12,1.7,2.2,1.8,3.7,0.8,3.8,1.3,1.6,2.5,5.5,2.8,2.0,3.2,1.3,1.2,2.2,1.8,1.1,3.1,2.8,2.4,2.7,1.7,1.5
2021-04-30-13,2.0,2.4,2.0,3.7,1.3,4.7,1.1,2.2,2.7,5.2,4.2,2.6,3.2,1.0,0.9,2.1,2.0,1.7,3.2,3.5,2.2,2.6,1.4,2.1
2021-04-30-14,1.9,2.7,1.8,3.3,2.3,4.5,1.8,2.0,3.2,5.7,3.6,2.4,3.6,1.3,0.8,2.7,1.5,1.5,3.4,3.7,2.1,2.9,1.4,2.4
2021-04-30-15,1.7,2.1,1.4,2.4,1.8,4.9,2.5,2.2,2.4,6.3,3.0,1.2,3.4,2.4,1.1,3.1,1.7,1.4,4.0,3.7,2.6,3.0,1.6,1.8
2021-04-30-16,1.2,1.9,2.1,2.1,1.6,4.7,1.6,2.6,3.8,5.4,3.0,2.7,3.4,1.5,1.2,3.5,1.4,1.2,3.1,2.2,1.8,2.8,1.4,1.8
2021-04-30-17,0.6,1.9,1.4,2.5,2.5,4.0,0.5,1.7,3.9,2.6,2.9,2.5,4.2,1.5,0.9,2.0,3.5,0.6,2.9,2.3,1.4,2.8,1.4,1.7
2021-04-30-18,1.0,1.2,0.9,1.7,2.1,2.7,2.3,2.1,3.4,3.0,2.6,1.1,4.9,1.5,0.9,0.9,3.2,0.7,2.6,1.9,1.1,1.9,1.1,1.3
2021-04-30-19,2.1,0.9,0.7,0.9,0.3,2.2,1.2,0.5,3.1,1.2,2.1,1.4,2.9,2.7,1.0,0.8,1.8,1.0,1.5,1.7,0.8,1.7,1.2,0.6
2021-04-30-20,3.7,1.0,0.9,2.1,1.3,3.3,0.3,0.6,2.0,2.7,1.3,1.0,0.8,2.1,0.8,0.4,4.0,0.7,1.3,1.6,0.5,1.7,1.2,0.5
2021-04-30-21,3.6,1.7,1.4,1.8,0.6,2.8,1.1,1.5,1.3,2.6,1.6,0.7,1.1,1.5,0.5,0.8,3.4,1.3,1.6,0.6,0.6,1.7,1.4,1.0
2021-04-30-22,1.7,1.6,1.8,2.4,1.7,2.7,0.6,0.8,1.4,2.1,3.0,0.9,1.6,1.9,1.6,0.2,2.9,2.3,0.3,0.3,0.7,2.0,0.7,0.6
2021-04-30-23,2.2,1.3,1.3,1.7,0.7,2.9,0.8,0.5,0.5,2.4,2.5,0.8,1.1,0.5,1.6,0.3,2.7,1.5,0.6,1.1,1.2,0.8,1.1,0.8
2021-04-30-24,2.7,0.9,1.2,2.2,1.0,2.8,0.6,0.6,0.6,2.0,3.0,0.7,2.6,1.3,1.6,0.6,3.0,3.0,0.4,0.8,1.0,2.1,0.8,0.5
