2016,47201140,201,SPM ,UG/M3 , 4,29,  22,  19,  16,  15,  14,  11,  13,  16,  19,  19,  25,  29,  28,  28,  30,  28,  31,  35,  35,  39,  47,  51,  56,  59
2016,47201140,201,SPM ,UG/M3 , 4,30,  61,  56,  58,  56,  60,  64,  59,  63,  57,  47,  44,  40,  31,  32,  32,  31,  31,  33,  33,  30,  30,  28,  30,  31
2016,47201140,201,SPM ,UG/M3 , 4,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2016,47201140,201,SPM ,UG/M3 , 5, 1,  30,  31,  33,  33,  32,  30,  33,  31,  32,  32,  33,  33,  28,  35,  37,  33,  27,  25,  28,  32,  31,  30,  25,  23
2016,47201140,201,SPM ,UG/M3 , 5, 2,  25,  23,  25,  24,  24,  28,  27,  27,  25,  27,  24,  25,  23,  21,  19,  18,  18,  23,  20,  22,  26,  30,  30,  37
2016,47201140,201,SPM ,UG/M3 , 5, 3,  40,  42,  45,  44,  45,  50,  49,  47,  47,  42,  42,  42,  42,  42,  48,  34,  48,  53,  51,  54,  57,  54,  64,  58
2016,47201140,201,SPM ,UG/M3 , 5, 4,  48,  41,  39,  35,  36,  33,  33,  33,  28,  27,  26,  26,  25,  24,  24,  28,  29,  31,  31,  34,  34,  31,  33,  31
2016,47201140,201,SPM ,UG/M3 , 5, 5,  30,  29,  32,  32,  32,  34,  37,  40,  43,  43,  38,  36,  35,  36,  38,  39,  39,  38,  44,  45,  52,  51,  53,  50
2016,47201140,201,SPM ,UG/M3 , 5, 6,  48,  44,  39,  43,  40,  42,  43,  38,  29,  28,  24,  23,  21,  21,  20,  21,  21,  24,  25,  23,  27,  26,  24,  24
2016,47201140,201,SPM ,UG/M3 , 5, 7,  20,  22,  22,  22,  23,  23,  23,  25,  21,  18,  20,  20,  15,  20,  18,  18,  14,  22,  22,  24,  25,  24,  23,  24
2016,47201140,201,SPM ,UG/M3 , 5, 8,  21,  22,  16,  16,  17,  15,  17,  13,  13,  14,  10,  11,  11,  11,  11,  15,  15,  14,  15,  19,  20,  17,  16,  16
2016,47201140,201,SPM ,UG/M3 , 5, 9,  17,  15,  14,  17,  17,  15,  13,  16,  13,  18,  16,  20,  24,9999,  30,  27,  30,  29,  32,  29,  31,  29,  32,  28
2016,47201140,201,SPM ,UG/M3 , 5,10,  26,  25,  11,  14,  14,  31,  32,  28,  28,  25,  24,  26,  28,  27,  31,  33,  32,  38,  40,  41,  36,  42,  45,  39
2016,47201140,201,SPM ,UG/M3 , 5,11,  30,  24,  19,  19,  13,  11,   9,  13,  12,  10,   9,  10,  12,  16,  21,  21,  21,  29,  21,  27,  33,  31,  33,  34
2016,47201140,201,SPM ,UG/M3 , 5,12,  35,  38,  41,  39,  38,  31,  41,  34,  40,  40,  38,  36,  32,  28,  26,  28,  26,  30,  27,  29,  32,  33,  31,  32
2016,47201140,201,SPM ,UG/M3 , 5,13,  32,  32,  25,  23,  21,  17,  19,  18,  14,  15,  14,  13,  16,  17,  17,  14,  14,  15,  16,  17,  11,  10,  14,  11
2016,47201140,201,SPM ,UG/M3 , 5,14,  11,  14,  15,  15,  13,   9,   8,  10,   8,  11,  11,  14,  16,  16,  15,  16,  10,  14,  18,  15,  22,  22,  23,  22
2016,47201140,201,SPM ,UG/M3 , 5,15,  23,  20,  19,  15,  16,  22,  16,  21,  21,  22,  20,  20,  19,  17,  20,  18,  18,  17,  20,  20,  17,  25,  19,  17
2016,47201140,201,SPM ,UG/M3 , 5,16,  20,  19,  24,  23,  25,  25,  22,  24,  21,  23,  22,  22,  22,  12,  12,  20,  19,  20,  13,  18,  17,  19,  16,  14
2016,47201140,201,SPM ,UG/M3 , 5,17,  14,   8,  13,  11,  12,   8,   5,  13,  17,  14,  13,   9,  13,  11,  15,  14,  16,  20,  27,  28,  34,  35,  35,  32
2016,47201140,201,SPM ,UG/M3 , 5,18,  33,  33,  34,  37,  43,  49,  50,  41,  40,  36,  28,  29,  30,  25,  18,  18,  27,  28,  28,  29,  26,  22,  15,  20
2016,47201140,201,SPM ,UG/M3 , 5,19,  17,  16,  19,  18,  17,  16,  18,  19,  19,  21,  19,  19,  20,  17,  17,  14,   9,  13,  15,  15,  13,  12,  19,  20
2016,47201140,201,SPM ,UG/M3 , 5,20,  19,  19,  11,  11,  13,  13,  14,  14,  17,  19,  19,  16,  16,  16,  11,  16,  14,  19,  18,  20,  17,  18,  18,  19
2016,47201140,201,SPM ,UG/M3 , 5,21,  19,  17,  21,  21,  21,  21,  20,  24,  24,  25,  17,  14,  17,  39,  29,  24,  24,  25,  26,  16,  21,  21,  24,  22
2016,47201140,201,SPM ,UG/M3 , 5,22,  23,  19,  17,  16,  13,  12,  15,   9,  11,   7,   8,  10,   9,  10,  10,  13,  15,  16,  16,  18,  18,  15,  17,  17
2016,47201140,201,SPM ,UG/M3 , 5,23,  15,  17,  15,  12,  14,  12,  13,  14,  15,  13,  12,  11,  10,   7,   9,   8,   8,   8,  10,  10,   7,   8,   8,   4
2016,47201140,201,SPM ,UG/M3 , 5,24,  11,  14,  14,  16,  14,  16,  16,  16,  19,  14,  11,  15,  14,  14,  15,  23,  20,  16,   9,  15,  11,  16,  13,  11
2016,47201140,201,SPM ,UG/M3 , 5,25,   9,  10,  13,  13,  12,  13,  12,  14,  13,  15,  14,  15,  17,  17,  21,  22,  23,  23,  21,  23,  22,  20,  28,  28
2016,47201140,201,SPM ,UG/M3 , 5,26,  31,  29,  31,  31,  29,  35,  38,  32,  29,  29,  24,  21,  20,  24,  16,  14,  14,  14,   9,  13,  13,  15,  13,  13
2016,47201140,201,SPM ,UG/M3 , 5,27,  13,  14,  17,  20,  21,  21,  25,  21,  22,  25,  22,  20,  29,  25,  28,  27,  29,  29,  30,  27,  23,  26,  24,  23
2016,47201140,201,SPM ,UG/M3 , 5,28,  25,  24,  23,  18,  17,  21,  24,  23,  20,  21,  18,  16,  17,  23,  22,  23,  25,  29,  29,  27,  27,  28,  25,  24
2016,47201140,201,SPM ,UG/M3 , 5,29,  24,  25,  22,  24,  26,  26,  25,  24,  23,  26,  23,  25,  25,  27,  26,  25,  24,  24,  29,  31,  29,  34,  33,  33
2016,47201140,201,SPM ,UG/M3 , 5,30,  35,  33,  36,  40,  38,  38,  36,  37,  44,  45,  48,  45,  37,  25,  22,  27,  21,  18,  15,  21,  14,  13,  11,  13
2016,47201140,201,SPM ,UG/M3 , 5,31,  15,  13,  15,  18,  16,  15,  18,  16,  15,  17,  17,  17,  19,  22,  19,  24,  22,  23,  23,  22,  22,  24,  24,  22
2016,47201140,201,SPM ,UG/M3 , 6, 1,  25,  29,  34,  34,  31,  33,  34,  32,  35,  29,  35,  37,  36,  37,  43,  41,  43,  48,  53,  54,  55,  59,  62,  44
2016,47201140,201,SPM ,UG/M3 , 6, 2,  67,  78,  65,  49,  36,  28,  22,  20,  23,  20,  13,  16,  14,  15,  18,  23,  24,  30,  28,  22,  26,  25,  27,  24
2016,47201140,201,SPM ,UG/M3 , 6, 3,  27,  28,  30,  31,  31,  31,  32,  34,  35,  41,  42,  42,  42,  41,  42,  43,  39,  37,  40,  37,  24,  23,  33,  34
2016,47201140,201,SPM ,UG/M3 , 6, 4,  37,  40,  26,  26,  22,  26,  25,  28,  36,  37,  37,  39,  38,  40,  32,  37,  39,  41,  33,  33,  33,  36,  38,  42
2016,47201140,201,SPM ,UG/M3 , 6, 5,  42,  47,  48,  52,  48,  55,  38,  36,  25,  35,  31,  32,  29,  29,  28,  29,  33,  33,  36,  36,  38,  39,  39,  38
2016,47201140,201,SPM ,UG/M3 , 6, 6,  40,  39,  41,  39,  40,  42,  44,  42,  43,  41,  44,  42,  47,  54,  48,  15,  12,  14,  13,  15,  16,  19,  22,  29
2016,47201140,201,SPM ,UG/M3 , 6, 7,  22,   9,  13,  25,  30,  26,  27,  26,  17,  14,  13,  12,  22,  17,  16,  18,  19,  15,  16,  17,  20,  18,  15,  15
2016,47201140,201,SPM ,UG/M3 , 6, 8,  11,  10,  10,  12,  13,  10,  13,   8,  12,  18,  15,  14,  15,  12,  17,  14,  11,  13,  15,  13,  13,  10,  12,  10
2016,47201140,201,SPM ,UG/M3 , 6, 9,  10,  13,  12,   8,   8,   8,   9,  14,  12,  10,  12,  12,  10,   8,  10,  11,  15,  14,  20,  12,  16,  14,  15,  15
2016,47201140,201,SPM ,UG/M3 , 6,10,  12,  13,  15,  13,  10,  16,  13,  10,  14,  10,  11,  12,   6,   6,   8,  11,  11,  11,   9,   9,   9,  11,  12,   9
2016,47201140,201,SPM ,UG/M3 , 6,11,  10,  11,  16,  15,  15,  21,  22,  23,  23,  19,  16,  16,  15,  18,  19,  16,  10,  17,  18,  15,  22,  24,  40,  33
2016,47201140,201,SPM ,UG/M3 , 6,12,  17,  15,  19,  20,  32,  35,  48,  37,  40,  42,  38,  38,  44,  44,  42,  41,  49,  38,  41,  40,  43,  40,  42,  36
2016,47201140,201,SPM ,UG/M3 , 6,13,  33,  36,  35,  42,  44,  44,  50,  49,  48,  55,  57,  50,  58,  63,  49,  73,  74,  68,  55,  37,  68,  65,  64,  44
2016,47201140,201,SPM ,UG/M3 , 6,14,  43,  42,  38,  32,  30,  26,  22,  10,   8,  12,  28,  32,  24,  16,  15,  19,  29,  26,  19,  17,  19,  21,  20,  17
2016,47201140,201,SPM ,UG/M3 , 6,15,  21,  19,  26,  19,  28,  34,  46,  50,  44,  40,  40,  42,  41,  43,  45,  51,  47,  51,  57,  53,  55,  52,  47,  42
2016,47201140,201,SPM ,UG/M3 , 6,16,  45,  37,  39,  38,  40,  37,  37,  41,  49,  53,  53,  50,  48,  51,  51,  48,  54,  53,  53,  48,  52,  53,  50,  51
2016,47201140,201,SPM ,UG/M3 , 6,17,  44,  37,  42,  39,  38,  38,  34,  32,  29,  32,  28,  31,  24,  22,  23,  20,  25,  22,  24,  26,  24,  24,  27,  21
2016,47201140,201,SPM ,UG/M3 , 6,18,  20,  17,  20,  17,  16,  18,  18,  14,  14,  14,  16,  15,  12,  15,  13,  11,   9,  11,  13,  16,  16,  17,  17,  13
2016,47201140,201,SPM ,UG/M3 , 6,19,  14,  11,  13,  18,  14,  16,  15,   9,  11,  10,   9,  11,  11,   9,  10,   6,   7,  10,  12,  13,  14,  12,  16,  16
2016,47201140,201,SPM ,UG/M3 , 6,20,  15,  13,  15,  15,  15,  14,  13,  13,  12,  10,   7,   9,  10,  12,  11,  13,  14,  13,  12,  13,  11,  10,  13,  11
2016,47201140,201,SPM ,UG/M3 , 6,21,  12,  13,  11,  12,  11,  13,  12,  13,  13,  12,  14,  16,  12,  11,  10,  11,  13,  15,  17,  18,  21,  19,  20,  21
2016,47201140,201,SPM ,UG/M3 , 6,22,  22,  24,  21,  22,  23,  23,  22,  24,  17,  17,  16,  17,  22,  17,  21,  23,  22,  21,  24,  25,  25,  26,  25,  25
2016,47201140,201,SPM ,UG/M3 , 6,23,  24,  28,  26,  27,  23,  28,  28,  22,  21,  21,  21,  15,  16,  17,  17,  16,  17,  17,  18,  21,  22,  19,  26,  19
2016,47201140,201,SPM ,UG/M3 , 6,24,  18,  20,  18,  23,  19,  18,  20,  18,  16,  20,  15,  16,  12,  11,  13,  15,  16,  17,  19,  18,  18,  14,  16,  17
2016,47201140,201,SPM ,UG/M3 , 6,25,  18,  16,  16,  19,  20,  22,  19,  17,  15,  20,  21,  21,  22,  24,  34,  28,  20,  22,  24,  20,  24,  15,  35,  38
2016,47201140,201,SPM ,UG/M3 , 6,26,  28,  22,  19,  19,  17,  14,  19,  13,  17,  12,  15,  17,  15,  25,  18,  26,  25,  20,  23,  20,  31,  13,  13,  12
2016,47201140,201,SPM ,UG/M3 , 6,27,  17,  14,  12,  13,  15,  12,  16,  17,  17,  13,  19,  18,  15,  21,  22,  25,  22,  22,  25,  27,  28,  40,  30,  30
2016,47201140,201,SPM ,UG/M3 , 6,28,  29,  22,  27,  27,  24,  17,  28,  23,  23,  23,  18,  20,  20,  25,  24,  23,  23,  23,  24,  26,  24,  26,  28,  25
2016,47201140,201,SPM ,UG/M3 , 6,29,  21,  26,  24,  21,  22,  16,  19,  16,  18,  16,  16,  12,  15,  13,  16,  16,  15,  15,  16,  17,  15,  15,  18,  16
2016,47201140,201,SPM ,UG/M3 , 6,30,  14,  16,  14,  19,  18,  16,  19,  18,  13,  13,  14,  15,  12,  14,  15,  21,  13,  19,  13,  16,  16,  20,  17,  17
2016,47201140,201,SPM ,UG/M3 , 6,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2016,47201140,201,SPM ,UG/M3 , 7, 1,  15,  16,  16,  17,  15,  15,  13,  14,  14,  15,  13,  15,  14,  10,  12,   9,  26,  13,  12,  14,  17,  16,  16,  18
2016,47201140,201,SPM ,UG/M3 , 7, 2,  14,  16,  15,  16,  14,  17,  12,  12,  10,  14,  11,  11,   7,  12,   9,  11,  10,  12,  12,  15,  12,  18,  14,  13
2016,47201140,201,SPM ,UG/M3 , 7, 3,  13,  14,  12,  14,  15,  12,  17,  16,  16,  14,  14,  12,  15,  18,  16,  14,  15,  14,  13,  17,  15,  13,  17,  13
2016,47201140,201,SPM ,UG/M3 , 7, 4,  11,  13,  14,  15,  14,  14,  17,  14,  12,   9,  14,   8,   8,  13,   9,  12,  16,  12,  14,  17,  19,  19,  19,  22
2016,47201140,201,SPM ,UG/M3 , 7, 5,  20,  21,  20,  18,  16,  15,  16,  19,  17,  16,  16,  18,  21,  21,  21,  19,  21,  21,  21,  23,  19,  22,  25,  22
2016,47201140,201,SPM ,UG/M3 , 7, 6,  17,  20,  17,  18,  18,  16,  15,  18,  20,  19,  17,  19,  17,  20,  21,  19,  24,  24,  28,  21,  24,  27,  24,  22
2016,47201140,201,SPM ,UG/M3 , 7, 7,  18,  20,  17,  24,  26,  16,  19,  24,  18,  22,  18,  18,  14,  22,  18,  18,  22,  20,  18,  19,  22,  18,  20,  15
2016,47201140,201,SPM ,UG/M3 , 7, 8,  18,  23,  25,  23,  30,  25,  23,  31,  26,  31,  30,  29,  26,  19,  26,  35,  25,  23,  21,  14,  11,  19,  13,  15
2016,47201140,201,SPM ,UG/M3 , 7, 9,  14,  16,  18,  16,  20,  24,  24,  23,  21,  20,  28,  28,  28,  32,  31,  31,  30,  33,  25,  37,  53,  48,  30,  32
2016,47201140,201,SPM ,UG/M3 , 7,10,  35,  31,  36,  34,  36,  34,  37,  37,  37,  36,  42,  39,  39,  43,  43,  41,  43,  42,  42,  41,  41,  20,  47,  38
2016,47201140,201,SPM ,UG/M3 , 7,11,  38,  41,  42,  37,  35,  33,  31,  34,  33,  26,  26,  23,  27,  28,  27,  29,  30,  29,  28,  32,  29,  30,  25,  28
2016,47201140,201,SPM ,UG/M3 , 7,12,  28,  24,  24,  24,  24,  26,  23,  25,  21,  22,  18,  17,  17,  17,  17,  14,  16,  14,  16,  14,  17,  14,  16,  12
2016,47201140,201,SPM ,UG/M3 , 7,13,  13,  15,  14,  18,  15,  15,  16,  16,  11,  16,  12,  10,  12,  13,  11,  11,  11,  12,  12,  14,  11,  13,  12,  10
2016,47201140,201,SPM ,UG/M3 , 7,14,  13,  11,  12,  10,  12,  14,  13,  14,  14,  13,  15,  14,  15,  12,  15,  14,  13,  13,  14,  17,  15,  14,  13,  14
2016,47201140,201,SPM ,UG/M3 , 7,15,  16,  11,  12,  12,  15,  16,  15,  14,  16,  13,  13,  16,  13,  15,  15,  14,  17,  14,  18,  21,  20,  22,  24,  28
2016,47201140,201,SPM ,UG/M3 , 7,16,  30,  31,  30,  27,  26,  23,  21,  21,  20,  21,  18,  20,  19,  21,  20,  20,  19,  21,  21,  19,  25,  21,  24,  22
2016,47201140,201,SPM ,UG/M3 , 7,17,  23,  21,  18,  19,  17,  18,  17,  18,  18,  13,  12,  12,  12,   9,  14,  12,  10,  12,  11,  10,   9,   9,   9,   7
2016,47201140,201,SPM ,UG/M3 , 7,18,  11,   9,  10,   7,   6,   5,   7,  10,   7,   7,   6,  12,  10,  11,  13,  12,  17,  14,  17,  14,  15,  16,  12,  13
2016,47201140,201,SPM ,UG/M3 , 7,19,  13,   9,  10,  13,   8,  10,  12,   9,   8,   7,  14,  21,  14,  15,  13,  16,  12,  12,   9,  13,  12,  11,   9,  10
2016,47201140,201,SPM ,UG/M3 , 7,20,   8,   6,   9,   8,   7,  10,  11,  10,  18,  18,  20,  20,  21,  18,  19,  16,  16,  19,  20,  18,  18,  18,  19,  18
2016,47201140,201,SPM ,UG/M3 , 7,21,  21,  17,  14,  16,  16,  14,  11,  13,  16,  12,  17,  19,  11,  17,  10,  16,  14,  14,  11,  11,   8,  10,  10,   9
2016,47201140,201,SPM ,UG/M3 , 7,22,   9,   8,   8,  11,   9,   8,  12,   9,   9,   9,  11,  12,   9,  11,  10,  10,   8,   9,  10,  10,  10,  10,   9,  12
2016,47201140,201,SPM ,UG/M3 , 7,23,  11,  11,  12,  11,  11,  15,  13,  13,  23,  17,  13,  16,  13,  13,  19,  12,  13,  27,  39,  25,  22,  18,  14,  17
2016,47201140,201,SPM ,UG/M3 , 7,24,  15,  16,  15,  14,  14,  14,  18,  23,  25,  25,  22,  21,  26,  34,  34,  32,  37,  31,  26,  26,  22,  24,  20,  19
2016,47201140,201,SPM ,UG/M3 , 7,25,  19,  26,  29,  29,  26,  25,  26,  22,  23,  29,  35,  33,  28,  45,  32,  29,  34,  32,  19,  19,  18,  17,  19,  16
2016,47201140,201,SPM ,UG/M3 , 7,26,  17,  14,  15,  16,  16,  17,  20,  15,  18,  17,  15,  19,  17,  16,  15,  12,  11,  14,  14,  13,   8,  13,  11,  13
2016,47201140,201,SPM ,UG/M3 , 7,27,  10,   7,   6,  11,   9,  10,  13,   9,   9,   8,   8,  10,  11,  15,  10,  12,  14,  17,  17,  16,  15,  16,  18,  14
2016,47201140,201,SPM ,UG/M3 , 7,28,  17,  17,  16,  17,  20,  23,  22,  26,  21,  27,  29,  25,  26,  24,  28,  25,  27,  28,  30,  31,  26,  23,  26,  24
2016,47201140,201,SPM ,UG/M3 , 7,29,  26,  20,  16,  20,  16,  18,  19,  19,  26,  27,  26,  22,  22,  23,  21,  22,  26,  29,  34,  39,  31,  23,  15,  10
2016,47201140,201,SPM ,UG/M3 , 7,30,  13,   8,   8,  13,  12,  15,  11,  13,  12,  10,  12,  11,  11,  14,  13,  14,  13,  12,  12,  17,  16,  13,  13,  11
2016,47201140,201,SPM ,UG/M3 , 7,31,  15,  11,  10,   7,   9,   8,   6,   9,  13,  16,  17,  17,  15,  14,  15,  14,  15,  18,  15,  19,  18,  19,  21,  19
2016,47201140,201,SPM ,UG/M3 , 8, 1,  15,  16,  13,  11,  14,  15,  12,  12,  11,  10,  10,  16,  14,  10,  11,   8,  13,   8,  12,   9,  12,  14,  12,  15
2016,47201140,201,SPM ,UG/M3 , 8, 2,  15,  14,  18,  15,  17,  16,  18,  17,  16,  15,  20,  15,  13,  12,  18,  17,  12,  15,  17,  24,  16,  18,  20,  18
2016,47201140,201,SPM ,UG/M3 , 8, 3,  17,  10,  12,  15,  14,  15,  16,  18,  13,  21,  18,  14,  23,9999,  16,  15,  17,  11,  14,  12,  12,  14,  13,  13
2016,47201140,201,SPM ,UG/M3 , 8, 4,  15,  15,  12,  14,  12,  17,  18,  16,  13,  17,  17,  13,  10,  19,  22,  14,  15,  16,  13,  12,  11,  10,  15,  13
2016,47201140,201,SPM ,UG/M3 , 8, 5,  12,  14,  12,  12,   8,  11,   7,   9,  14,  10,  11,  11,  11,  10,  16,  11,  18,  12,  12,  17,  16,  18,  14,  12
2016,47201140,201,SPM ,UG/M3 , 8, 6,  14,  13,  11,  11,  11,  16,  13,  12,  13,  12,  16,  23,  17,  20,  20,  17,  23,  24,  23,  24,  24,  20,  22,  17
2016,47201140,201,SPM ,UG/M3 , 8, 7,  20,  18,  14,  15,  11,  18,  12,  15,  11,  11,  20,  17,  15,  18,  14,  15,  15,  14,  15,  15,  15,  20,  18,  19
2016,47201140,201,SPM ,UG/M3 , 8, 8,  17,  20,  20,  25,  15,  10,  20,  20,  39,  32,  21,  18,  16,  23,  24,  26,  19,  19,  20,  21,  13,  16,  16,  15
2016,47201140,201,SPM ,UG/M3 , 8, 9,  16,  13,   9,  11,  17,  16,  11,  17,  14,  15,  15,  16,  15,  17,  17,  18,  18,  20,  21,  14,  22,  19,  25,  27
2016,47201140,201,SPM ,UG/M3 , 8,10,  25,  26,  27,  26,  25,  27,  22,  23,  21,  31,  26,  23,  22,  26,  22,  28,  31,  31,  16,  14,  17,  17,  16,  16
2016,47201140,201,SPM ,UG/M3 , 8,11,  12,  12,  14,  10,  14,  14,  12,  13,  14,  14,  13,  12,  10,  11,  13,   9,  11,  10,  10,  11,  11,  11,  11,   9
2016,47201140,201,SPM ,UG/M3 , 8,12,   9,  10,   7,  10,  10,   7,  10,  10,  10,  13,  10,  10,   9,   8,   7,   9,  10,   8,  13,  12,  14,  13,  12,  12
2016,47201140,201,SPM ,UG/M3 , 8,13,  10,  12,  13,  16,  15,  14,  12,  14,  12,  15,  10,  11,   9,  12,  14,  10,  11,  12,   9,  10,  10,   9,  11,  10
2016,47201140,201,SPM ,UG/M3 , 8,14,  10,  12,  11,  10,   9,  11,   9,  13,  11,  10,  12,   9,   9,  13,  11,  15,  12,  12,  14,  14,  15,  15,  12,  14
2016,47201140,201,SPM ,UG/M3 , 8,15,  13,  11,  14,  14,  12,  12,  12,  13,  13,  12,  11,  12,  13,  11,  15,  11,  12,   9,  11,  14,  13,  11,  12,  12
2016,47201140,201,SPM ,UG/M3 , 8,16,  11,  13,  14,  14,  13,  16,  16,  13,  17,  15,  19,  17,  13,  15,  20,  22,  17,  16,  14,  15,  13,  14,  13,  12
2016,47201140,201,SPM ,UG/M3 , 8,17,  10,  11,  14,  10,  13,  14,  13,  13,  13,  15,  16,  16,  17,  19,  14,  16,  17,  16,  18,  18,  19,  21,  18,  14
2016,47201140,201,SPM ,UG/M3 , 8,18,  17,  17,  15,  18,  15,  16,  17,  16,  13,  18,  20,  20,  22,  21,  21,  21,  25,  22,  30,  32,  40,  36,  34,  31
